aZHIxTR4,2021.11.26,00:11:53,600+0,Normal,0-1,MichaelWhite1,1622,-5,jacobaharris,1616,+6
J3UMxiqF,2021.11.26,00:15:09,600+0,Normal,1-0,jacobaharris,1622,+7,bunkher,1710,-7
XUPSJHOO,2021.11.26,00:27:23,600+0,Normal,1-0,jacobaharris,1629,+6,Master1986,1641,-6
g0zYyMbm,2021.11.26,14:12:18,600+0,Normal,0-1,vision_7770,1585,-27,jacobaharris,1635,+5
eSMG5u8l,2021.11.26,14:23:17,600+0,Normal,1-0,Suuprmunchkin,1633,+6,jacobaharris,1640,-6
gMcQE9q6,2021.11.26,14:30:19,600+0,Normal,0-1,jacobaharris,1634,-6,aleksey212,1599,+7
zouL5EXK,2021.11.26,14:39:55,600+0,Normal,0-1,jacobaharris,1628,-5,mbuche,1684,+11
IzbGm7Ok,2021.11.26,14:43:54,600+0,Normal,0-1,Cai_Hugo,1659,-45,jacobaharris,1623,+6
mABl2tHG,2021.11.26,14:50:58,600+0,Time forfeit,0-1,enrico1964,1614,-6,jacobaharris,1629,+6
3pHQlczq,2021.11.26,16:20:55,600+0,Normal,1-0,jacobaharris,1635,+5,ChakSobchak,1603,-5
hkv8xd19,2021.11.26,16:32:20,600+0,Normal,1-0,jacobaharris,1640,+6,davida-2012,1668,-7
OzaYVTll,2021.11.26,16:48:05,600+0,Time forfeit,0-1,Sheyster,1648,-6,jacobaharris,1646,+6
gg5CV0Js,2021.11.26,17:01:14,600+0,Time forfeit,1-0,Avinash221984,1655,+6,jacobaharris,1652,-5
lGIK41iP,2021.11.26,17:17:10,600+0,Normal,1-0,ghader42,1719,+5,jacobaharris,1647,-5
SWFDzcFZ,2021.11.26,17:22:08,600+0,Time forfeit,0-1,jacobaharris,1642,-5,mojo1899,1678,+5
5edAMFhB,2021.11.26,17:38:26,600+0,Time forfeit,1-0,jacobaharris,1637,+5,MohamedAlnoamani,1615,-6
y4JVstqT,2021.11.26,19:28:40,600+0,Normal,0-1,Patrick91384,1644,-5,jacobaharris,1642,+6
UjXtZGMx,2021.11.26,19:40:18,600+0,Normal,1-0,jacobaharris,1648,+7,herbazgen,1666,-6
UAYsvDQ7,2021.11.26,19:54:58,600+0,Normal,1-0,juanito-11,1708,+5,jacobaharris,1655,-5
zdYx7Ub0,2021.11.26,20:03:34,600+0,Normal,1-0,peteruoi,1717,+6,jacobaharris,1650,-5
hAA1NO5T,2021.11.26,20:11:45,600+0,Normal,0-1,DaleUsher01,1651,-6,jacobaharris,1645,+6
tRQQ3MRS,2021.11.26,20:23:38,600+0,Normal,1-0,jacobaharris,1651,+7,Adrian1965,1705,-6
lerhpXiX,2021.11.26,20:36:16,600+0,Normal,1-0,AtenaHr,1635,+6,jacobaharris,1658,-6
jdhNPR0Y,2021.11.26,20:52:02,600+0,Time forfeit,0-1,jacobaharris,1652,-6,NataKuz,1659,+6
YHZRggqk,2021.12.02,22:04:20,600+0,Time forfeit,1/2-1/2,jacobaharris,1646,+0,IljaM,1661,-1
Y247fu2S,2021.12.02,22:23:24,600+0,Time forfeit,1-0,D12-6,1622,+8,jacobaharris,1646,-6
EmqGdKHq,2021.12.02,22:42:38,600+0,Normal,1/2-1/2,fratchess,1631,+0,jacobaharris,1640,-1
hS9Z6iMk,2021.12.02,22:55:43,600+0,Normal,1-0,jacobaharris,1639,+7,albert0750,1628,-5
NJaYA7ZO,2021.12.02,23:05:15,600+0,Normal,1-0,shahzodshokirov,1687,+12,jacobaharris,1646,-6
uvWHpwTT,2021.12.02,23:15:22,600+0,Normal,1-0,jacobaharris,1640,+5,Jose-guedes,1563,-11
xTVAGlaD,2021.12.02,23:37:03,600+0,Normal,1-0,jacobaharris,1645,+6,jippiyush02,1640,-6
rZdJzTJq,2021.12.02,23:41:46,600+0,Time forfeit,1-0,mertcans1212,1614,+7,jacobaharris,1651,-6
xhUKtDdC,2021.12.03,01:03:57,600+0,Normal,1-0,jacobaharris,1645,+6,Darghy,1669,-25
zs4WVzEv,2021.12.03,01:13:09,600+0,Normal,1-0,albertkakiay,1655,+8,jacobaharris,1651,-6
LpOlkRT4,2021.12.03,01:24:05,600+0,Normal,1-0,jacobaharris,1645,+5,elgalgo,1574,-6
zx4O2RHN,2021.12.03,01:32:09,600+0,Normal,1-0,CHESSS_420,1462,+9,jacobaharris,1650,-9
igr8Nc2A,2021.12.03,01:47:05,600+0,Normal,1-0,jacobaharris,1641,+2,TheUnIsolatedPawn,1339,-2
dYG1ZVc7,2021.12.04,02:57:01,600+0,Normal,0-1,jacobaharris,1643,-5,senidi02,1713,+5
iX3NenUJ,2021.12.04,03:12:13,600+0,Normal,1-0,jacobaharris,1638,+4,Prassy2608,1514,-4
NXwtaFax,2021.12.04,22:32:31,600+0,Normal,1-0,Starcourt2021,1598,+6,jacobaharris,1642,-6
iaFbOgPh,2021.12.04,22:50:14,600+0,Normal,1-0,jacobaharris,1636,+6,fortalchess,1638,-6
iaWeDeQL,2021.12.04,23:18:38,600+0,Normal,0-1,alihaydar_24,1634,-21,jacobaharris,1642,+5
AoeCIqt1,2021.12.04,23:26:06,600+0,Normal,1-0,jacobaharris,1647,+7,JDBurner,1713,-58
urU7aPoN,2021.12.04,23:30:00,600+0,Normal,0-1,liyongyi,1613,-5,jacobaharris,1654,+5
kJGoS60E,2021.12.04,23:41:27,600+0,Normal,0-1,jacobaharris,1659,-5,Barbour007,1685,+5
UuHul6E7,2021.12.05,05:32:37,600+0,Normal,0-1,Silveradocanman,1635,-6,jacobaharris,1654,+5
gFv4pDKg,2021.12.05,05:46:04,600+0,Time forfeit,1-0,Rooklyn52,1726,+23,jacobaharris,1659,-4
HZsMIOyI,2021.12.05,06:04:16,600+0,Normal,0-1,jacobaharris,1655,-7,Jaithebestatchess,1547,+111
heb5t1wI,2021.12.05,06:09:18,600+0,Time forfeit,0-1,jacobaharris,1648,-5,sh1ah2,1689,+6
L1mDBoOf,2021.12.05,06:26:01,600+0,Normal,1-0,jacobaharris,1643,+6,Jeka48,1626,-15
M598PyRT,2021.12.07,15:35:02,600+0,Time forfeit,1-0,lwah,1570,+8,jacobaharris,1649,-7
qd7sftBr,2021.12.07,15:51:57,600+0,Normal,0-1,vasi1975,1635,-6,jacobaharris,1642,+6
GFrThX9U,2021.12.09,15:44:23,600+0,Normal,1-0,jacobaharris,1648,+6,Calep,1669,-6
wLHyS9kD,2021.12.09,22:26:40,600+0,Normal,1-0,Angelaraque,1677,+6,jacobaharris,1654,-5
T0w4jUKH,2021.12.09,22:38:59,600+0,Time forfeit,1-0,CheesSikora,1597,+9,jacobaharris,1649,-7
MKnLi7Uu,2021.12.09,22:56:56,600+0,Time forfeit,1/2-1/2,jacobaharris,1642,+0,therunway1,1633,+1
ScYv8RRU,2021.12.09,23:16:44,600+0,Normal,1-0,jacobaharris,1642,+5,lemon-4,1581,-5
jmflrBzb,2021.12.09,23:25:14,600+0,Time forfeit,1/2-1/2,mallosan,1640,+0,jacobaharris,1647,-1
RBtujNas,2021.12.09,23:54:57,600+0,Normal,1-0,jacobaharris,1646,+7,Mowgli75,1667,-6
P5Wwxl1H,2021.12.10,00:00:46,600+0,Normal,1-0,gmezk,1637,+14,jacobaharris,1653,-6
6HZWFJVT,2021.12.10,00:07:38,600+0,Normal,0-1,jacobaharris,1647,-8,JosVin7,1540,+8
1XvtjOre,2021.12.10,00:18:53,600+0,Normal,1-0,jacobaharris,1639,+6,okkontact,1605,-5
nDgnA5gT,2021.12.10,02:14:50,600+0,Normal,1-0,Tomigo3,1668,+6,jacobaharris,1645,-6
39CB3RnQ,2021.12.10,02:21:54,600+0,Normal,0-1,H4ktar,1659,-6,jacobaharris,1639,+7
QsFlqrIi,2021.12.10,02:37:04,600+0,Time forfeit,0-1,jacobaharris,1646,-6,Aestuarium,1650,+7
JTlaWftJ,2021.12.10,02:51:57,600+0,Normal,1/2-1/2,Bosun1234,1619,+0,jacobaharris,1640,+0
v6Y9EDaX,2021.12.10,03:06:27,600+0,Normal,1-0,jacobaharris,1640,+6,Sos1991,1649,-6
aPWVdARH,2021.12.11,01:52:38,600+0,Normal,0-1,BERSERKONE,1570,-6,jacobaharris,1646,+4
It7Y9nKK,2021.12.11,02:03:16,600+0,Normal,0-1,Ghostthunterr,1655,-19,jacobaharris,1650,+6
lgYPgEG9,2021.12.11,02:14:01,300+3,Normal,0-1,jacobaharris,1500,-519,Rogueinferno21,1241,+5
wo2beiPc,2021.12.11,02:27:01,300+3,Normal,0-1,GreatKomrade,1081,-5,jacobaharris,981,+226
KRSzrkZX,2021.12.11,02:37:45,300+3,Normal,1-0,jacobaharris,1207,+89,John1k,1110,-5
aGk2LljM,2021.12.11,02:48:43,300+3,Normal,1-0,jacobaharris,1296,+89,BrayanCop,1290,-5
T6sIUvLp,2021.12.11,02:57:49,300+3,Normal,1-0,DAlba-sudo,1424,+6,jacobaharris,1385,-63
xQ8zCi0L,2021.12.11,03:11:07,300+3,Normal,0-1,jacobaharris,1322,-67,kadir_ekinci,1276,+6
pNLO5EWQ,2021.12.11,03:22:08,300+3,Normal,1-0,utsav9,1281,+5,jacobaharris,1255,-47
axjgvs07,2021.12.11,03:36:30,300+3,Normal,1-0,jacobaharris,1208,+39,samad1986,1159,-5
8lURZ2X3,2021.12.11,03:42:22,300+3,Normal,1-0,Robyer,1210,+6,jacobaharris,1247,-44
nKyeOolA,2021.12.11,03:55:19,300+3,Normal,1-0,jacobaharris,1203,+43,bairhead,1269,-6
grQ2AA3C,2021.12.11,04:05:17,300+3,Normal,0-1,Nubified,1248,-5,jacobaharris,1246,+33
YUSoue6G,2021.12.11,04:10:38,300+3,Normal,0-1,Xancouver,1251,-5,jacobaharris,1279,+28
L2cPU2IY,2021.12.11,04:13:22,300+3,Normal,1-0,jacobaharris,1307,+26,firefoxbraddy,1284,-5
NO6WKCkK,2021.12.11,04:17:52,300+3,Normal,0-1,jacobaharris,1333,-23,whiteleaf21,1355,+13
Hl4314xa,2021.12.11,04:31:26,300+3,Normal,0-1,eratormortimer,1211,-4,jacobaharris,1310,+17
EoPzXgI5,2021.12.11,04:45:00,300+3,Normal,1-0,ars_g,1334,+5,jacobaharris,1327,-21
CrOF47Op,2021.12.11,04:50:53,300+3,Normal,0-1,jacobaharris,1306,-22,bahri94,1301,+6
goU0dqhB,2021.12.11,05:03:52,300+3,Normal,1-0,jacobaharris,1284,+22,machaco02,1330,-45
3ryJtBvR,2021.12.11,16:56:15,600+0,Normal,0-1,agarkovden,1679,-6,jacobaharris,1656,+7
JDpVPVra,2021.12.11,17:15:43,300+3,Normal,0-1,NeverDie69,1310,-8,jacobaharris,1306,+19
DdNwATXL,2021.12.11,17:23:04,300+3,Normal,0-1,jacobaharris,1325,-17,zubron,1348,+6
V98GPB42,2021.12.11,17:37:40,300+3,Normal,1-0,joostq,1382,+5,jacobaharris,1308,-13
hjcgoZOy,2021.12.11,17:48:30,300+3,Normal,0-1,Amir_Atefi,1287,-6,jacobaharris,1295,+16
DxyELh0l,2021.12.11,17:56:08,300+3,Normal,0-1,jacobaharris,1311,-15,DLugV,1322,+6
Ihyjvt87,2021.12.11,18:08:40,300+3,Normal,1-0,jacobaharris,1296,+17,cagatay77,1328,-6
PrsiYEZY,2021.12.12,02:20:31,600+0,Normal,1-0,jacobaharris,1663,+4,DeadMan_San,1574,-4
2RaoexCh,2021.12.13,04:46:05,600+0,Normal,1-0,shreyasg911,1738,+10,jacobaharris,1667,-5
Kj0W1HYp,2021.12.13,05:00:17,600+0,Normal,1/2-1/2,jacobaharris,1662,+0,Putingod,1660,+0
dO5sltTv,2021.12.13,05:20:19,600+0,Abandoned,0-1,Angeline79,1518,-4,jacobaharris,1662,+4
ETluVYau,2021.12.13,05:21:23,600+0,Normal,1-0,jacobaharris,1666,+2,kent-75,1414,-2
mBIZV6ek,2021.12.13,05:31:15,600+0,Normal,0-1,Sk_Rakib,1680,-6,jacobaharris,1668,+6
pOEocF54,2021.12.13,05:39:21,600+0,Normal,0-1,FGILJAEN,1510,-3,jacobaharris,1674,+4
pGzQPf33,2021.12.13,22:49:14,600+0,Normal,1-0,jacobaharris,1678,+5,lolo0970,1661,-5
fkrrWmsW,2021.12.16,18:02:40,600+0,Normal,0-1,SSallleh,1741,-11,jacobaharris,1683,+8
3qDBFBPy,2021.12.16,18:13:25,600+0,Normal,0-1,l2hys,1669,-9,jacobaharris,1691,+5
Hiwy9MmT,2021.12.16,18:22:22,600+0,Normal,0-1,jacobaharris,1696,-3,Krass1,1864,+3
wWt1jEUU,2021.12.16,18:34:56,600+0,Time forfeit,1-0,jacobaharris,1693,+2,VEK888Korolev,1401,-2
d3QdEODt,2021.12.16,18:49:54,600+0,Normal,1-0,MUST10,1728,+5,jacobaharris,1695,-5
t82a9ULV,2021.12.16,18:56:50,600+0,Normal,1-0,zefar,1784,+4,jacobaharris,1690,-4
x5jDj7cU,2021.12.16,19:08:23,600+0,Normal,0-1,Smirnov94,1391,-2,jacobaharris,1686,+1
5xfv3h1T,2021.12.16,19:20:04,600+0,Normal,0-1,jacobaharris,1687,+0,blablub,2536,+0
TxQ1lbjy,2021.12.16,19:22:42,600+0,Time forfeit,1/2-1/2,jacobaharris,1687,+3,AJEDREZSUPERIOR,1872,-3
UsRtlJD8,2021.12.16,19:42:25,600+0,Normal,1-0,Hrishabh_R,1512,+9,jacobaharris,1690,-8
nASnc8OL,2021.12.18,05:15:04,300+3,Normal,0-1,midhunk,1310,-19,jacobaharris,1313,+15
M6FN03k9,2021.12.18,05:17:11,300+3,Normal,0-1,jacobaharris,1328,-12,droktay1980,1408,+5
zyTPvYOt,2021.12.18,05:27:55,300+3,Normal,0-1,himoo1982,1317,-6,jacobaharris,1316,+15
cZaLVNPR,2021.12.18,05:37:01,300+3,Normal,0-1,jacobaharris,1331,-13,battman,1363,+5
ocffNDbZ,2021.12.18,05:45:38,300+3,Normal,0-1,jacobaharris,1318,-12,Rana91,1341,+5
CFIbZgii,2021.12.18,05:56:23,300+3,Normal,0-1,Brittalis,1246,-8,jacobaharris,1306,+11
hnYfycSi,2021.12.18,07:00:46,300+3,Normal,1-0,nico-h3r,1329,+6,jacobaharris,1317,-12
tA0XITz9,2021.12.18,07:13:34,300+3,Normal,0-1,jacobaharris,1305,-12,esatacemi,1282,+6
oYeejMug,2021.12.18,07:18:34,300+3,Normal,0-1,SpyttHyder,1359,-7,jacobaharris,1293,+13
8DN3ZWXc,2021.12.18,15:25:48,300+3,Normal,0-1,jacobaharris,1306,-11,owenanderson,1307,+6
q56RfGWf,2021.12.18,15:37:41,300+3,Normal,1-0,jacobaharris,1295,+9,Loreno-Schachowski,1215,-5
mlAvLLtn,2021.12.21,20:56:26,300+3,Normal,0-1,farmacop,1365,-7,jacobaharris,1304,+13
eUxL4eaJ,2021.12.21,21:04:42,600+0,Time forfeit,1/2-1/2,jacobaharris,1682,+0,yadiez,1681,+0
x63MvzAa,2021.12.21,21:25:21,600+0,Normal,0-1,Mike2021vlg,1618,-4,jacobaharris,1682,+5
bCRyrahy,2021.12.21,21:38:25,600+0,Normal,0-1,dupuy,1472,-3,jacobaharris,1687,+3
NQjSa3Xk,2021.12.21,21:44:36,600+0,Normal,1-0,jacobaharris,1690,+2,nikhedonia26,1404,-4
L06Dc6aH,2021.12.22,04:31:58,600+0,Normal,1-0,DeepJunyer,1682,+12,jacobaharris,1692,-6
wNF2vWTR,2021.12.22,04:34:59,600+0,Normal,1-0,jacobaharris,1686,+5,jest26,1615,-4
JHK0QsPZ,2021.12.22,04:42:20,600+0,Normal,0-1,jacobaharris,1691,-7,DisaKhairunnisa0612,1620,+19
g0AZRa1Y,2021.12.22,04:47:59,600+0,Normal,1-0,DravenNg,1768,+9,jacobaharris,1684,-5
Eejywhlp,2021.12.23,02:12:58,300+3,Normal,1-0,jacobaharris,1317,+10,aatta,1289,-5
JZDSXARe,2021.12.23,02:16:49,300+3,Normal,0-1,Scaevolker,1331,-6,jacobaharris,1327,+11
cAbpyqXo,2021.12.23,02:20:08,300+3,Normal,0-1,emirkutlucan,1443,-8,jacobaharris,1338,+13
zFnxSlmm,2021.12.23,02:29:04,300+3,Time forfeit,1-0,jacobaharris,1351,+10,xmale,1348,-11
mlbzOmr9,2021.12.23,02:43:35,300+3,Normal,1-0,jacobaharris,1361,+10,swatches,1384,-6
68fQzpOV,2021.12.23,02:48:21,300+3,Normal,0-1,cupcakes27,1279,-4,jacobaharris,1371,+8
rrw6u2oU,2021.12.23,02:59:35,300+3,Normal,0-1,jacobaharris,1379,-9,GeorgBeutler,1417,+6
9KAEUGVm,2021.12.23,03:10:16,300+3,Normal,1-0,jacobaharris,1370,+9,krazisnipes,1356,-6
3vyVvEi6,2021.12.24,15:35:30,300+3,Time forfeit,0-1,Amresh_chess,1370,-6,jacobaharris,1379,+9
z76RCilx,2021.12.24,15:51:40,300+3,Normal,0-1,jacobaharris,1388,-11,prizgar0508,1303,+7
L19DGWoi,2021.12.24,16:00:58,300+3,Time forfeit,1/2-1/2,bauski,1349,+0,jacobaharris,1377,-1
l1zUEJ5v,2021.12.24,16:02:44,300+3,Normal,1-0,jacobaharris,1376,+8,Pavel144,1345,-8
ejJDx2xb,2021.12.24,16:12:36,300+3,Normal,0-1,francky31,1376,-6,jacobaharris,1384,+8
hvTHVjem,2021.12.24,16:22:29,300+3,Normal,0-1,A2med,1352,-5,jacobaharris,1392,+7
Mbchn2cn,2021.12.24,22:46:32,600+0,Normal,1-0,jacobaharris,1679,+8,alt_Turquoise,1724,-6
oDK4zndo,2021.12.25,17:00:14,600+0,Normal,1-0,jacobaharris,1687,+6,Trauermantel,1676,-6
NfFhEkX8,2021.12.25,17:06:55,600+0,Normal,0-1,Abbas1386,1409,-2,jacobaharris,1693,+2
rVlP0pNw,2021.12.25,17:08:45,600+0,Normal,1-0,piti921010,1680,+15,jacobaharris,1695,-6
UFF8MIgR,2021.12.25,17:22:00,600+0,Normal,0-1,jacobaharris,1689,-9,alikaan1364,1536,+11
9Pjkkyjj,2021.12.25,17:32:28,600+0,Normal,0-1,snddanya,1407,-3,jacobaharris,1680,+2
mNUzTgXp,2021.12.25,17:47:25,600+0,Normal,1-0,abomohamd1988,1678,+6,jacobaharris,1682,-5
8kpTwzSR,2021.12.26,02:15:29,300+3,Normal,1-0,Andy1510,1502,+13,jacobaharris,1399,-5
LZFPl9VN,2022.01.01,03:47:02,600+0,Normal,1-0,jacobaharris,1677,+9,JoelEinbinder,1817,-8
0ZvwJMj3,2022.01.01,03:52:51,600+0,Time forfeit,0-1,jackie_remon,1614,-5,jacobaharris,1686,+5
F5JXOpyw,2022.01.01,04:17:03,600+0,Normal,0-1,jacobaharris,1691,-5,frankienstein123,1779,+5
Njo7koKK,2022.01.01,04:22:21,600+0,Normal,0-1,julioc2012,1591,-4,jacobaharris,1686,+5
C09ABLJd,2022.01.01,04:32:28,300+3,Normal,0-1,jacobaharris,1394,-9,mumblecoredumbledore,1405,+5
7QGU2m31,2022.01.01,04:42:31,300+3,Normal,0-1,false_salvation,1339,-5,jacobaharris,1385,+8
VZODHrxO,2022.01.01,22:12:01,600+0,Time forfeit,1-0,jacobaharris,1691,+6,Manco1287,1693,-6
DfHpi9qI,2022.01.01,22:31:48,600+0,Normal,0-1,clockyg,1638,-68,jacobaharris,1697,+5
hdcFSiTL,2022.01.01,23:00:28,600+0,Normal,0-1,jacobaharris,1702,-6,Hueh,1715,+6
FxUxnDh4,2022.01.01,23:16:21,600+0,Normal,0-1,jacobaharris,1696,-7,JohnnyJ3ravoo0701,1657,+7
ptw9znUl,2022.01.01,23:30:16,600+0,Normal,1-0,chandra_nuri2,1696,+6,jacobaharris,1689,-5
vbewi17w,2022.01.01,23:41:35,300+3,Normal,1-0,DiegoVazquez007,1392,+6,jacobaharris,1393,-9
m0LJLdnH,2022.01.02,03:51:22,300+3,Normal,1-0,jacobaharris,1384,+9,the_night_putter,1418,-6
mH9Pepai,2022.01.03,17:28:08,600+0,Normal,1-0,jacobaharris,1684,+6,Muayyadalajmi,1694,-6
bmirS6QD,2022.01.04,23:52:20,600+0,Time forfeit,0-1,jacobaharris,1690,-6,Graf_Samitov,1682,+6
HuUjJb6z,2022.01.05,00:16:19,300+3,Normal,0-1,Copperhett,1402,-6,jacobaharris,1393,+9
aWHTIj3P,2022.01.05,00:29:03,300+3,Normal,0-1,Blackytheprawn,1439,-7,jacobaharris,1402,+9
nxqxfbkq,2022.01.05,00:39:46,600+0,Normal,1-0,jacobaharris,1684,+5,vmoon,1616,-8
ebKpqYpa,2022.01.05,04:32:29,300+3,Normal,0-1,SE7EN_SHOT,1492,-7,jacobaharris,1411,+10
YwRZwsai,2022.01.05,04:39:16,300+3,Normal,1-0,Ayushjain0527,1348,+7,jacobaharris,1421,-10
nPLVAkxn,2022.01.05,04:54:24,300+3,Normal,1-0,jacobaharris,1411,+9,dayanDry,1434,-6
Gw3Ig58A,2022.01.05,05:04:12,300+3,Normal,1-0,RobbyHandel,1472,+8,jacobaharris,1420,-7
qaUHSJJH,2022.01.05,05:17:40,300+3,Normal,0-1,jacobaharris,1413,-6,DirkDigglerE,1459,+5
lA321pIE,2022.01.05,05:26:11,300+3,Normal,1/2-1/2,melvindagoat,1417,+0,jacobaharris,1407,+0
tGJcxaGk,2022.01.05,05:36:32,300+3,Normal,1-0,menno5,1467,+5,jacobaharris,1407,-6
RsI6uMMm,2022.01.05,05:43:26,300+3,Normal,0-1,jacobaharris,1401,-6,t_player,1428,+6
wCzH0VSF,2022.01.06,04:00:20,600+0,Time forfeit,0-1,jacobaharris,1689,-5,stephenp405,1791,+4
XCoShXvf,2022.01.06,04:18:20,600+0,Normal,1-0,ihargett,1756,+5,jacobaharris,1684,-5
a6m3qhxl,2022.01.06,04:29:49,600+0,Normal,0-1,zephyranth,1679,-20,jacobaharris,1679,+6
ppEMOUAN,2022.01.09,03:47:08,600+0,Time forfeit,0-1,jacobaharris,1685,-5,YaycobB,1654,+168
i4VGIeuD,2022.01.09,04:02:48,600+0,Normal,0-1,Tagapagligtas1,1646,-5,jacobaharris,1680,+6
wTw7VJLa,2022.01.09,04:23:32,600+0,Normal,0-1,jacobaharris,1686,-7,jardinerojuanito,1651,+7
BBtOrNnx,2022.01.09,04:32:44,600+0,Normal,1-0,jacobaharris,1679,+8,Jaishreelal,1801,-7
p0MsGuLv,2022.01.14,03:13:37,600+0,Normal,0-1,ANDREIAMOURAAL,1665,-5,jacobaharris,1687,+7
PQGTop2A,2022.01.14,03:32:26,600+0,Time forfeit,1-0,jacobaharris,1694,+6,shrinjoy,1670,-5
K6tt6zcQ,2022.01.14,03:47:26,600+0,Normal,1/2-1/2,Hoffie23,1698,+1,jacobaharris,1700,+0
eY5oAxop,2022.01.14,04:00:56,600+0,Normal,1-0,jacobaharris,1700,+7,Mowaleyaldean,1745,-7
lDwUcLTE,2022.01.16,16:24:48,600+0,Time forfeit,1-0,jacobaharris,1707,+7,benslima_hassan,1743,-6
FVCh0vfd,2022.01.16,16:42:23,600+0,Normal,1-0,Abdulraouf2020,1758,+5,jacobaharris,1714,-6
htmta8JL,2022.01.16,16:52:16,600+0,Normal,1-0,jacobaharris,1708,+8,NaserTamimi,1776,-7
u5qwA5P5,2022.01.17,04:15:40,600+0,Normal,0-1,Ajus_f_c,1689,-6,jacobaharris,1716,+6
JZNmkfV3,2022.01.17,04:37:21,600+0,Time forfeit,0-1,Agusana_ajusz,1709,-5,jacobaharris,1722,+6
tD6wrEOM,2022.01.17,04:59:04,600+0,Normal,0-1,arnav41224,1706,-5,jacobaharris,1728,+5
4sEcvJuP,2022.01.17,05:15:55,300+3,Normal,0-1,jacobaharris,1395,-8,zeljkoleskovec,1416,+5
zIUoOZdK,2022.01.17,05:26:45,300+3,Normal,1-0,svyatoslav_vvv,1395,+5,jacobaharris,1387,-9
XeNQQyNw,2022.01.17,05:40:11,300+3,Normal,1-0,jacobaharris,1378,+8,Bruho1,1361,-5
KQLqKe8B,2022.01.17,05:48:16,300+3,Normal,0-1,jacobaharris,1386,-8,Paras46,1393,+5
m2rqvNFi,2022.01.17,06:02:24,300+3,Time forfeit,1-0,pmspatel12,1451,+5,jacobaharris,1378,-6
QNMojMae,2022.01.17,14:00:00,600+0,Normal,1-0,Future_grandmaster07,2205,+1,jacobaharris,1733,+0
Kkej3wV1,2022.01.17,14:21:07,600+0,Normal,1-0,jacobaharris,1733,+0,Prnvk,1183,-2
3w7arfAg,2022.01.17,14:42:05,600+0,Normal,0-1,shahin77,2067,-10,jacobaharris,1733,+11
0M6Qjbmp,2022.01.17,15:03:30,600+0,Normal,0-1,jacobaharris,1744,-1,braillechess,2259,+1
fTuhrcSf,2022.01.17,15:24:21,600+0,Time forfeit,0-1,jacobaharris,1743,-3,Rchi02,1909,+10
1KIoNQCU,2022.01.17,15:46:03,600+0,Time forfeit,1-0,David_Ismael_Ruben,1781,+5,jacobaharris,1740,-5
Ihnr8I4L,2022.01.22,03:52:03,600+0,Normal,0-1,pranaykt,1705,-5,jacobaharris,1735,+6
D6YwPU0f,2022.01.22,03:59:35,600+0,Time forfeit,0-1,jacobaharris,1741,-7,AJMP777,1728,+6
yiotD1M4,2022.01.22,04:15:00,600+0,Normal,0-1,jacobaharris,1734,-5,Igory_Tolkachev,1784,+5
zWNDLXYw,2022.01.22,04:25:10,600+0,Normal,0-1,jacobaharris,1729,-6,Chinolatino,1715,+6
0tG8HCq0,2022.01.24,23:57:29,300+3,Time forfeit,0-1,Moon-Knight,1405,-6,jacobaharris,1372,+10
dQQHheDr,2022.01.29,19:00:28,300+3,Normal,1-0,Narayan_jha,1387,+5,jacobaharris,1382,-9
WYhCGWMb,2022.01.29,19:16:03,300+3,Time forfeit,0-1,pravinp85,1267,-4,jacobaharris,1373,+6
CiXhISgd,2022.01.29,19:29:54,300+3,Normal,0-1,jacobaharris,1379,-9,aamayachica,1373,+6
JMxrbXqv,2022.01.29,23:51:12,300+3,Normal,0-1,NameGeklaut,1346,-6,jacobaharris,1370,+8
a01ZW5a4,2022.01.30,00:08:24,300+3,Time forfeit,1-0,jacobaharris,1378,+9,mostafaommati,1404,-6
voXG3kpQ,2022.01.30,00:21:25,300+3,Normal,0-1,sarimurat,1407,-6,jacobaharris,1387,+9
glr5ojQW,2022.01.30,00:43:52,300+3,Normal,0-1,jacobaharris,1396,-8,izak-weld1995,1398,+6
ZKWu3xjS,2022.01.30,00:55:24,300+3,Normal,1/2-1/2,mkwsner,1376,+0,jacobaharris,1388,+0
CRx79fRk,2022.01.30,01:08:52,300+3,Time forfeit,1-0,jacobaharris,1388,+7,FelipeSaRodrigo,1382,-5
8YQfoGAT,2022.01.30,01:56:01,300+3,Normal,0-1,Cazyman,1360,-5,jacobaharris,1395,+7
EpMeOIAM,2022.02.01,19:53:19,600+0,Time forfeit,0-1,jacobaharris,1723,-7,gustavoalberto1962,1741,+5
nHvitvYe,2022.02.01,20:13:40,600+0,Normal,1-0,Banjidavid,1734,+5,jacobaharris,1716,-7
0o7k2JVz,2022.02.01,20:30:04,600+0,Time forfeit,0-1,jacobaharris,1709,-7,Teacher_Miguel,1720,+6
DGTpSAJt,2022.02.01,20:45:02,600+0,Normal,0-1,jeffchks,1691,-5,jacobaharris,1702,+7
1qK2ODbj,2022.02.01,20:59:39,300+3,Normal,0-1,jacobaharris,1402,-7,greenbech,1427,+5
PBbwfLxz,2022.02.01,21:13:14,300+3,Normal,0-1,bahaaalmasri,1374,-7,jacobaharris,1395,+7
KPrHboVO,2022.02.01,21:30:21,300+3,Time forfeit,1-0,jacobaharris,1402,+7,MrVeryDrunk,1376,-6
UcbS8kbA,2022.02.03,15:02:53,600+0,Normal,1-0,Andres1955,1582,+8,jacobaharris,1709,-10
